Label;Text
False;ayıplı mal ürün tüm evin ekektiriğini kesti tüm evin prizlerinde denememize rağmen evin elektiriğini kesti evde yangın çıkıcak diye korktuk almadan önce düşünün ayrıca mağaza ilgilenmediği gibi direk fabrikaya yönlendiriyor yani kısaca ürünü n11 den alıyosunuz n11 mağazaya mağaza fabrikaya fabrikayada ulaşılamıyor bunları göz önünde bulundurun
False;gönderirken bir ürünün sağına soluna bakın.allahınızı severseniz. bu durum olmasaydı mutlu olabilirdim.
False;temizliği çok zor
False;defolu urun
False;hayır igrenč kargo ozensiz satici
False;evet ama garanti belgesi ve fırçası yoktur aceleye gelmiş ürünüm
False;paketleme yetersiz ürün dökümü üzerinde pas lekeleri vardı. plastik aksamlar üzerinde de lekeler vardı. paketi hırpalanmış ve zarar görmüştü. daha önce aldığım dökümix tost makinesi de benzer durumda olduğu için iade etmiştim. bu da aynı çıkınca uğraşmadım artık. böyle kabullendik. pişman mıyım ? pişmanım.
False;almadan bir kez daha düşünün hayır hiç begenmedim ikici el ürün geldi sanki defolu çıktı
False;rezalet beğenmedim elime bile ulaşmadı
False;ne yapmaya çalışıliyor ürünün kalitesi ile ilgili yorum yapmak istemiyorum henüz kullanmadım ama üstten içe doğru çökük bir sekilde teslim ettiler bu vazife yapılmış sayılıyorsa. büyük bir hevesle dölüm tost tost makinesi siparişi verdim ve sonucu gördüm.
False;kargo ve satıcı kurum ürün gelirse eyer bakarım
False;rezalet üstüne başına buyrukluk elime ulaşmayan birşeyi nasıl beğeneyim
False;ürün ulaşmadı. sipariş tamamlandı şeklinde görülüyor. lütfen sürat kargo ile ilişiği izi kesin.
False;gelen ürün hasarlı geldi ve sonrasında mağaza ile olan iletişim tamamen felaket ne doğru düzgün cevap veriyorlar ne de bir çözüm 1 ay olacak nerdeyse hala iade edilmedi. rezalet..
False;alışmasında sıkıntı yok.döküm plakalar kaliteli değil ama bu paraya bu eder.
False;sakın almayın!!!
False;taşlama izleri ve yipranmalar var üründe taşlama izleri ve yipranmalar var üründe sağlık açısından zararlı mi bilmiyorum.mecbur geri göndermedim yağlı kağıt ile kullanacam paslı gibi ürün bazı yerlerinde izler var fotoğrafda gözüküyor alacaklar buna dikkat etsin.
False;parasını kesinlikle haketmeyen bir ürün. aldığım için çok pişmanım gerçekten ve iade de almıyorlar. temizliği deseniz işkence, pişirmesi deseniz öyle. ekmeği ve malzemenin tamamı tablalara yapışıyor. kesinlikle tavsiye etmiyorum.
False;berbat berbat paranızı çöp e atmayın
False;berbat magaza iletisimi berbat kesinlikle tavsiye etmiyorum ayrica urun cok kalitesiz plakalarda taslama izi var malzeme kalitesi berbat paranizi cope atmayin bin pismanim
False;hiçbir özen yok,milleti kuş yerine koymayın artık yaa!!!
False;faturasız defoulu ürün
False;görsel ile alakası yok döküm kısmı işcilik sıfır
False;rezalet almadan önce yorumları okudum, döküm plakalar da problem olduğunu ve görsellik açısından ufak tefek çizikler vs.oldugunu söyleyenler vardı.ben de makina imalatcisiyim gorevim kalite kontrol.döküm hatasını spiral taş ile düzeltmeye çalismissiniz.madem plakanın içine ettiniz müşteriye gönderip de kendinizi rezil etmeyin,para için kul hakkına girmeyin,adınızı cikartmayin.
False;defolu ürün gönderdiler
False;markaya para vermeyelim,çok kaliteli olmasa da işimizi görsün dedik ama bu kadar da kalitesiz, düşük profilli ve ilk kullanımda arıza veren bir ürünü piyasaya sunan bu kişilere söylenebilecek söz dahi bulamıyorum. ürünün derece düğmesi arızalı,döküm döküm olalı bu kadar hoyratça ve acemice işlenmemiştir..defolu demek bile haksızlık...
False;defolu döküm hariç güzel
False;hatalı ürün
False;temizliği çok zor hiç menmun kalmadım
False;berbat mağaza
False;ürün yandan ezik,boyası çatlak ve ayaklarının biri yamuk olarak geldi.
False;kargo rezalet 10gündür hala gelecek
False;hayır kesinlikle beğenmedim.
False;ürün arızalı çalışmadı. iade ettim kabul edilmedi.
False;kargo dahala ürünümü getirmedi
False;ürün ikinci kullanımda e1 arızası verdi. simdi onunla uğraşıyorum. umarim değişim yaparlar. mistore dan almıştım
False;ürün patapesleri cok iyi pisirmiyor cok memnun kalmadım pişmanım.
False;hic tavsiye etmiyorum firinda yapin boşa para harcamayin
False;maalesef kargoda kırılmış. çünkü paketlememişler. jutuyu streçe sarıp yollamışlar. iade ettim ama iademin onaylanma gününe kadar mideme ağrılar girdi sinirden. bence biraz daha para verip başka yerden alın.
False;kesinlikle tavsiye etmiyorum
False;pişirme ve süresi çok uzun
False;beş kuruş etmez bir satıcı
False;çok düşünerek çok araştırarak aldım fakat hic beğenmedim alacak olanlara söylüyorum sakın almayın hiç gerekli bir ürün değil gerçekten çok gereksiz satın patatesleri güzel pişiyor ama evdeki patateslerin tadı berbat uzun sürede pişiyor 15 dk asla yetmiyor yarım saatte pişiriyor tadida iğrenç çöpe attık patatesleri tavuk güzel bide haznesi çok küçük telinede koyuyorsunuz ama alttakiler pismiyor onlar için tekrar pisiriyorsunuz zaman ve elektrik kaybı ama gerçekten gereksiz sakın almayın
False;ürün çalışmıyor sürekli duraklat yazıyor bilgi lütfen
False;urun bana ulasmadi
False;daha ilgili güvenilir bir yerden alın arızalı ürün çıktı üstüne bide kutu açılmış garantiye yonlendiriyorlar n11 pişmanlıktır sakın almayın
False;düşünüldüğü gibi değil
False;ürün arızalı çalışmadı. iade ettim kabul edilmedi.
False;başka satıcılar da fiyatı daha uygundu ben bilerek bu satıcıdan aldım ama içinde çizikler var ve üstelik kapağın bir tarafı diğer tarafına göre eğri tam kapanmıyor.. nerde uygunsa o satıcıdan alın bence.bu satıcıdan almanıza gerek yok .
False;kırık geldi sorumsuz satıcı
False;daha gelişmiş bir ürün diye aldığım ızgara orijinal başka bir üründen taklit edilmiş olduğu için kullanımı oldukça kötü. kapak kapanma çubukları tam oturmuyor, alt kısmı temizlik için ayırdığımda üst kısım dik durmuyor ve o sırada anahtar açık duruma geçip tekrar yanmaya başlıyor. bir de alt kısım çok bombeli ve bir önceki aldığım ızgaranın altlıklı ızgara aparatını sığdıramadım. mümkünse değiştirmek isterim.
False;çok basit blr teneke gibi duruyor , bağlantı noktaları çok zayıf , anahtar yeri kendi kendine geri atıyor , ızgarası ilk kullanımda kırıldı. tavsiye etmiyorum, illa bu ürünü alacaksanız da başka bşr yerden alın yoksa benim gibi 10 gün falan beklersiniz
False;arkadaşlar ürün 100 lira civarıysa alın yoksa bu paralara değmez kartondan yapsan daha sağlam olurdu. geldiğinde yamuk yumuk çizik kırıktı zaten iade ettim. firma da bunu bildiği için sorgusuz iademi kabul etti ve para iadesi yapıldı.
False;düşük kalite yüksek fiyat
False;mağazadan alışveriş yapmayın. 1 haftada ürün teslim edildi. çalıştıkları kargo firması çok kötü. yardımcı olmadılar.
False;cihazın üst kapağı ezik ve açma kapama düğmesi çalışmıyor. sanki iade ürünü gibi
False;bu satıcıdan aldıgıma çok pişman oldum kırmızı aldık hiç olmadık kötü bir renk geldi çok pişmanım bir kez kontrol dahi etmeden göndermişler farklı satıcılardan alın
False;ürün kargoda kayboldu
False;maalesef taşırıyor kahveyi, elektrikli cezve alın paranızı çöpe atmayın, iade de kabul etmiyorlar kalıyorsunuz ortada.
False;ürünüm bşr aydır gelmedi kayım ilgileen yok
False;ürün hiç çalışmadı, arzum’a bunu hiç yakıştıramıyorum, bu kadar temel bir sorun çıkmasını, çok heveslenerek almıştık ama maalesef iade ettik. satıcı ise başarılı, onay süreci çok hızlı ilerledi.
False;ürünü beğenmedim zaten bozuk geldi daha üründen ağız tadıyla sıcak bir kahve içemedim 2 haftalık ürün serviste yorum sizin
False;kesinlik ile tavsiye etmiyorum
False;fabrikadan üretim hatası ayıplı ürün olarak çıkmış paketlenmiş satışa sunulmuş kahveyide suyuda tam ölçüsüyle koydum pişirmedi pişirmeyi yarıda durdurup alarmı çalıyor kahveyi soğuk şekilde bırakıyor bende anında iade ettim
False;ikinci kullanımda arıza veren bir cihaz. nedir bu, normal midir diye sorduğunuz arzum iletişim merkezinin de size bu bir arıza, servise götürün diye çok zekice ve ilgili bir cevap vermesi.
False;kesinlikle tavsiye etmiyorum, bir gün çalışıp 2 gün çalışmayıp yetkili serviste süründüren cihaz modeli...
False;malesef ürünün yaptığı kahve kötü artı 2 fincanlık kahve yaparken bile taşarak her tarafı batıran bir ürün keşke almasaydım
False;asla tavsiye etmiyorum. magaza bastan sona fiyasko 10 tl fazla verin baska yerden alin. sinir harbi yasattilar.
False;defolu ürün gönderdi. berbat satıcı.
False;maalesef beklentim dışında kaldı,,,önceki arçelik ti köpüklü yapıyordu 5 sene idare etti bozuldu ,bende bu arzum u sipariş ettim fakat bu arzum okka köpüklü yapmıyor kahveyi,,sınıfta kaldı,,,köpüklü isteyen almasın bu ürünü,,paranıza yazık...
False;haftalardır elime geçmediği için beğenme şansım olmadı.
False;mağdur bırakıldım beğenmedim daha elime gelmedi
False;fiş yokkkkkk özensiz paketleme kötü kargo fiş yok ürün çalışıyor.
False;ürün kargoya çok geç verildi kargodan da hala gelemedi nasıl tamamlandı anlamadım
False;berbat ötesi firma ve kargo şirketi uzak durun berbat ürün berbat kargo tek anlamıyla rezalet
False;ürünü kesinlikle tavsiye etmem, doğru düzgün hiç köpük olmuyor, aldığıma pişmanım, denediğim için iade de edemiyorum, uzak durun derim
False;üründen hiç memnun kalmadım hiç köpük yapmıyor iade etmek istiyorum
False;ürünü beğenmedim yeterince köpük olmuyor.. defalarca denedim.. tam kaynamadan kapıtıyor.. bu parayı hak etmiyor..  n11.com üyesi
False;ürünü aldıktan sonra 3. kullanımda arızalandı. soru cevap kısmına bakarsanız diğer alıcıların da benzer sorunlar yaşadıklarını görürsünüz.
False;ürünü direkt paketleyip gondermisler, özensiz satıcı, aynı ürünü farklı bir yerden almanızı ısrarla öneririm, hediye aldıgımı, özenle paketlenmesini istememe ragmen, paket yolda yamuk yumuk olmus..
False;özensiz paketlenmiş ve hediyesiz
False;ürün eksik gönderildi. bu firmadan almayın
False;evet ürünü beğendim. ama mağaza çok yavaştı ve bilgi vermedi geç kalacağını
False;ürün kırık çıktı ve ben hala mağazadan cevap alamıyorum kampanya dönemleriymiş çok yoğunlarmış
False;ürünün içinden sadece 1 tane kapağı çıktı. bu konuda size ulaşamıyorum.bu konuda sizden geri dönüş bekliyorum.
False;deneyemedik ki, denemeden rafa kaldırdık, lazım olunca çalışmadı
False;ürün zaten standart piyasada en çok tercih edilen bilinen bir ürün önemli lan hangi satıcıdan aldığınız kesinlikle bu firmayı tercih etmeyin
False;sevmedim arzum sana yakışmadı hayır beklediğim kalitede çıkmadı hayal kırıklığı
False;berbat kargolama güzel ürün ürün güzel de sevgili satıcı ürünün kutusuna streç sarıp zahmet etmişsin. hiç gerek yoktu. kargomu pamuklara sarıp getirmişler...... yahu insan ekstra bir kutuya koyar ya da etrafına saçma sapan streç yerine pat pat sarar. kutu ezik geldi. allah'tan sağlam çıktı ürün. yoksa uğraş dur satıcıyla.
False;faturasiz urun yolluyorlar sonra mesaj atarak fatura dilenmeniz gerekiyor. mesajiniza cevap da yazmiyorlar, bu esnaflar ya iletisimi ogrenecek ya da is yapmayacak!
False;gelmedi kargoda görünüyor ama gelmedi
False;ilgisiz gelmediki yorum yapayım.
False;ne ürünü nede mağazanın yaklaşımını hiç beğenmedim
False;ilk kullanımda bıcakları plastiği kırıldı iade vermiyorlar dediğim gibi plastik adi 1 kuru sunu bıle haketmiyor
False;ürün çalışırken çok kötü plastik kokusı geliyor. beğenmedim.
False;aldıktan tam bir ay sonra bozuldu
False;henüz daha alalı 1 ay oldu veya olmadı. ilk kullanımından sonra bozuldu. doğru düzgün çalışmıyor bile. hiç memnun kalmadım.
False;mağaza berbat ürünü aldım baktım adres yanlış hemen değişiklik istedim adreste değişiklik yapmıyoruz deyip olmadığım adrese ürünü yolladılar ben böyle saçma bisey görmedim
False;ürün 7 günde tarafıma ulaştırıldı.kargo streç filme sarılı gönderilmişti.
False;paketleme çok özensiz
False;aceleniz varsa almayın
False;ezilmiş ürün geldi, hiç denemeden iade ettim.
False;paranızı çöpe atmak istiyorsanız alabilirsiniz. ben hayatımda böyle kalitesiz, böyle gereksiz, böyle kötü bir pişirme ürünü görmedim. hiçbir şeyi doğru düzgün pişirmiyor. elektriğin bu kadar pahalı olduğu bir dönemde hele hele böyle bir şey almak akıl karı değil. kesinlikle uzak durun.
False;ürün beklentimi karşılamadı hiç yorumlara bakarak aldım ama fıs tavuk şiş yaptım ama saman gibi oldu altına su koymama rağmen ... aklınız restorandaki tavuk et ızgaraya gitmesin kömür ile pişen etin tadını elektikli pişiricilerin hiç birinde almak mümkün değil bunu bir kez daha anladım 110 tl çöp oldu bir kere kullandım
False;ürüne ulasamadm bılgılendırme yok hiç kimseye ulasılamıyor
False;bu kadar basit bir ürüne bunca güzel yorum ha? hiç mi mangal görmediniz yahu? vasat oğlu vasat, mecburiyet haricinde kesinlikle kullanılmayacak bir ürün. zerre kadar memnun kalmadım.
False;kargo takip sorunu nedeniyle iade edilen ürün hk ürün elimize ulaşmadı
False;ürünü beğenmedim boyut küçük
False;ürünün her yeri çizik. içinden çıkan tepsi yağlıydı. sanki kullanılmış ürün göndermişler. geri iade etmekle uğraşmadım fiyatı düşük diye. ayrıca standart boy aşırı küçük. kesinlikle standart almayın.
False;çok kötü
False;gelen üründe darbe ve ezikler vardı. gelen malzemenin dış kalitesi düşük.üzerinde ezikler ve göçükler vardı.iade etme işini zahmetli bulduğum için mağazayla dialog’a geçmedim.daha özenli davranılırsa sevinirim.
False;gelen üründe darbe ve ezikler vardı. gelen malzemenin dış kalitesi düşük.üzerinde ezikler ve göçükler vardı.iade etme işini zahmetli bulduğum için mağazayla dialog’a geçmedim.daha özenli davranılırsa sevinirim.
False;fiyasko bir ürün hayır kesinlikle beş para etmez.tavsiye etmiyorum
False;sakın buradan alişveris yapmayin kargo şirketimiz berbat geldiklerinde ne aradılar ne zilime bastılar mağdur oldum resmen üründe berbat yamuk yumuk geldi hiç tavsiye etmiyorum bu mağazadan alışveriş yapmayınız!!!!!!!!!!!!!!!!!!!!
False;ürün göründüğü gibi değil
False;lütfen ürün paketlemesine dikkat ürünün içersindeki şişler hep ürüne zarar vermiş çizmiş
False;paketleme kötü.ürün zaten cok ince oldugu için bazi yerleri egilmiş.
False;hayir anlatildigi gibi degil
False;urun kesinlikle önereceğim bir urun degil performans vs konusunda cok altta kalan bir cihaz. baska biraz daha fazla para verin daha iyi urun alin
